PERMNO,date,SHRCD,EXCHCD,PERMCO,DLPRC,DLRET,RET,SHROUT
91747,2014-10-29,73,4,51785,,,-0.006996,750
91747,2014-10-30,73,4,51785,,,-0.003690,750
91747,2014-10-31,73,4,51785,,,-0.027388,1200
91747,2014-11-03,73,4,51785,,,-0.012810,1200
91747,2014-11-04,73,4,51785,,,0.001169,1200
91747,2014-11-05,73,4,51785,,,-0.009225,1200
91747,2014-11-06,73,4,51785,,,-0.003653,1200
91747,2014-11-07,73,4,51785,,,0.004968,1200
91747,2014-11-10,73,4,51785,,,-0.002354,1200
91747,2014-11-11,73,4,51785,,,-0.005545,1200
91747,2014-11-12,73,4,51785,,,-0.001186,1200
91747,2014-11-13,73,4,51785,,,-0.001425,1200
91747,2014-11-14,73,4,51785,,,-0.004401,1200
91747,2014-11-17,73,4,51785,,,-0.001075,1200
91747,2014-11-18,73,4,51785,,,-0.004186,1200
91747,2014-11-19,73,4,51785,,,-0.009008,1200
91747,2014-11-20,73,4,51785,,,-0.000242,1200
91747,2014-11-21,73,4,51785,,,0.002667,1200
91747,2014-11-24,73,4,51785,,,-0.004836,1200
91747,2014-11-25,73,4,51785,,,0.002794,1200
91747,2014-11-26,73,4,51785,,,0.002060,1200
91747,2014-11-28,73,4,51785,,,-0.008463,1100
91747,2014-12-01,73,4,51785,,,0.003292,1100
91747,2014-12-02,73,4,51785,,,-0.007900,1100
91747,2014-12-03,73,4,51785,,,-0.004410,1100
91747,2014-12-04,73,4,51785,,,0.000000,1100
91747,2014-12-05,73,4,51785,,,-0.014150,1100
91747,2014-12-08,73,4,51785,,,0.006865,1100
91747,2014-12-09,73,4,51785,,,0.008801,1100
91747,2014-12-10,73,4,51785,,,0.013394,1100
91747,2014-12-11,73,4,51785,,,-0.009215,1100
91747,2014-12-12,73,4,51785,,,0.003794,1100
91747,2014-12-15,73,4,51785,,,0.007925,1100
91747,2014-12-16,73,4,51785,,,0.009435,1100
91747,2014-12-17,73,4,51785,,,-0.017975,1100
91747,2014-12-18,73,4,51785,,,-0.000610,1100
91747,2014-12-19,73,4,51785,,,-0.006716,1100
91747,2014-12-22,73,4,51785,,,-0.003811,1100
91747,2014-12-23,73,4,51785,,,-0.006046,1100
91747,2014-12-24,73,4,51785,,,0.002607,1100
91747,2014-12-26,73,4,51785,,,0.000371,1100
91747,2014-12-29,73,4,51785,,,-0.002476,1100
91747,2014-12-30,73,4,51785,,,0.010175,1100
91747,2014-12-31,73,4,51785,,,-0.002457,1050
91747,2015-01-02,73,4,51785,,,-0.006034,1050
91747,2015-01-05,73,4,51785,,,0.007309,1050
91747,2015-01-06,73,4,51785,,,0.009839,1050
91747,2015-01-07,73,4,51785,,,-0.005480,1050
91747,2015-01-08,73,4,51785,,,-0.004164,1050
91747,2015-01-09,73,4,51785,,,0.009223,1050
91747,2015-01-12,73,4,51785,,,0.001828,1050
91747,2015-01-13,73,4,51785,,,0.004135,1050
91747,2015-01-14,73,4,51785,,,0.004966,1050
91747,2015-01-15,73,4,51785,,,0.008075,1050
91747,2015-01-16,73,4,51785,,,-0.011119,1050
91747,2015-01-20,73,4,51785,,,-0.009551,1050
91747,2015-01-21,73,4,51785,,,0.007935,1050
91747,2015-01-22,73,4,51785,,,-0.006661,1050
91747,2015-01-23,73,4,51785,,,0.006706,1050
91747,2015-01-26,73,4,51785,,,-0.005692,1050
91747,2015-01-27,73,4,51785,,,0.005725,1050
91747,2015-01-28,73,4,51785,,,0.002786,1050
91747,2015-01-29,73,4,51785,,,-0.007246,1050
91747,2015-01-30,73,4,51785,,,0.007421,1700
91747,2015-02-02,73,4,51785,,,-0.000241,1700
91747,2015-02-03,73,4,51785,,,-0.000604,1700
91747,2015-02-04,73,4,51785,,,0.002175,1700
91747,2015-02-05,73,4,51785,,,-0.002172,1700
91747,2015-02-06,73,4,51785,,,-0.011239,1700
91747,2015-02-09,73,4,51785,,,0.002078,1700
91747,2015-02-10,73,4,51785,,,-0.006465,1700
91747,2015-02-11,73,4,51785,,,-0.007735,1700
91747,2015-02-12,73,4,51785,,,0.011878,1700
91747,2015-02-13,73,4,51785,,,0.001101,1700
91747,2015-02-17,73,4,51785,,,-0.003909,1700
91747,2015-02-18,73,4,51785,,,0.005028,1700
91747,2015-02-19,73,4,51785,,,-0.002806,1700
91747,2015-02-20,73,4,51785,,,-0.000856,1700
91747,2015-02-23,73,4,51785,,,0.002082,1700
91747,2015-02-24,73,4,51785,,,-0.000855,1700
91747,2015-02-25,73,4,51785,,,0.000245,1700
91747,2015-02-26,73,4,51785,,,-0.005013,1700
91747,2015-02-27,73,4,51785,,,-0.001106,1500
91747,2015-03-02,73,4,51785,,,-0.004306,1500
91747,2015-03-03,73,4,51785,,,0.003460,1500
91747,2015-03-04,73,4,51785,,,0.000123,1500
91747,2015-03-05,73,4,51785,,,-0.003694,1500
91747,2015-03-06,73,4,51785,,,-0.004696,1500
91747,2015-03-09,73,4,51785,,,-0.003477,1500
91747,2015-03-10,73,4,51785,,,-0.000374,1500
91747,2015-03-11,73,4,51785,,,-0.002119,1500
91747,2015-03-12,73,4,51785,,,0.000625,1500
91747,2015-03-13,73,4,51785,,,-0.000624,1500
91747,2015-03-16,73,4,51785,,,0.000250,1500
91747,2015-03-17,73,4,51785,,,-0.000125,1500
91747,2015-03-18,73,4,51785,,,0.010866,1500
91747,2015-03-19,73,4,51785,,,-0.007536,1500
91747,2015-03-20,73,4,51785,,,0.008092,1500
91747,2015-03-23,73,4,51785,,,0.002099,1500
91747,2015-03-24,73,4,51785,,,0.000739,1500
91747,2015-03-25,73,4,51785,,,0.002216,1500
91747,2015-03-26,73,4,51785,,,0.001966,1500
91747,2015-03-27,73,4,51785,,,0.000490,1500
91747,2015-03-30,73,4,51785,,,-0.008212,1500
91747,2015-03-31,73,4,51785,,,0.001236,1100
91747,2015-04-01,73,4,51785,,,0.002345,1100
91747,2015-04-02,73,4,51785,,,-0.000862,1100
91747,2015-04-06,73,4,51785,,,0.002588,1100
91747,2015-04-07,73,4,51785,,,-0.006884,1100
91747,2015-04-08,73,4,51785,,,0.001980,1100
91747,2015-04-09,73,4,51785,,,-0.005065,1100
91747,2015-04-10,73,4,51785,,,0.003849,1100
91747,2015-04-13,73,4,51785,,,0.001113,1100
91747,2015-04-14,73,4,51785,,,0.005436,1100
91747,2015-04-15,73,4,51785,,,0.002212,1100
91747,2015-04-16,73,4,51785,,,0.000736,1100
91747,2015-04-17,73,4,51785,,,0.002328,1100
91747,2015-04-20,73,4,51785,,,-0.003789,1100
91747,2015-04-21,73,4,51785,,,-0.003436,1100
91747,2015-04-22,73,4,51785,,,-0.002463,1100
91747,2015-04-23,73,4,51785,,,0.003578,1100
91747,2015-04-24,73,4,51785,,,0.005167,1100
91747,2015-04-27,73,4,51785,,,-0.001591,1100
91747,2015-04-28,73,4,51785,,,0.001838,1100
91747,2015-04-29,73,4,51785,,,-0.001468,1100
91747,2015-04-30,73,4,51785,,,-0.003063,850
91747,2015-05-01,73,4,51785,,,-0.006513,850
91747,2015-05-04,73,4,51785,,,0.000742,850
91747,2015-05-05,73,4,51785,,,0.001854,850
91747,2015-05-06,73,4,51785,,,0.003454,850
91747,2015-05-07,73,4,51785,,,-0.002582,850
91747,2015-05-08,73,4,51785,,,0.000370,850
91747,2015-05-11,73,4,51785,,,-0.003327,850
91747,2015-05-12,73,4,51785,,,0.002225,850
91747,2015-05-13,73,4,51785,,,0.005797,850
91747,2015-05-14,73,4,51785,,,0.000000,850
91747,2015-05-15,73,4,51785,,,-0.001472,850
91747,2015-05-18,73,4,51785,,,-0.005650,850
91747,2015-05-19,73,4,51785,,,-0.006176,850
91747,2015-05-20,73,4,51785,,,-0.004101,850
91747,2015-05-21,73,4,51785,,,0.002122,850
91747,2015-05-22,73,4,51785,,,-0.004857,850
91747,2015-05-26,73,4,51785,,,-0.013015,850
91747,2015-05-27,73,4,51785,,,-0.004945,850
91747,2015-05-28,73,4,51785,,,-0.001911,850
91747,2015-05-29,73,4,51785,,,-0.001021,850
91747,2015-06-01,73,4,51785,,,-0.005623,850
91747,2015-06-02,73,4,51785,,,0.005783,850
91747,2015-06-03,73,4,51785,,,-0.001022,850
91747,2015-06-04,73,4,51785,,,-0.000895,850
91747,2015-06-05,73,4,51785,,,-0.010498,850
91747,2015-06-08,73,4,51785,,,0.010351,850
91747,2015-06-09,73,4,51785,,,0.000384,850
91747,2015-06-10,73,4,51785,,,0.014337,850
91747,2015-06-11,73,4,51785,,,-0.006562,850
91747,2015-06-12,73,4,51785,,,-0.000127,850
91747,2015-06-15,73,4,51785,,,-0.000127,850
91747,2015-06-16,73,4,51785,,,0.000000,850
91747,2015-06-17,73,4,51785,,,-0.000254,850
91747,2015-06-18,73,4,51785,,,0.004448,850
91747,2015-06-19,73,4,51785,,,0.001771,850
91747,2015-06-22,73,4,51785,,,-0.005810,850
91747,2015-06-23,73,4,51785,,,-0.004066,850
91747,2015-06-24,73,4,51785,,,0.000381,850
91747,2015-06-25,73,4,51785,,,0.002042,850
91747,2015-06-26,73,4,51785,,,-0.002036,850
91747,2015-06-29,73,4,51785,,,0.011094,850
91747,2015-06-30,73,4,51785,,,0.000757,1400
91747,2015-07-01,73,4,51785,,,-0.006301,1400
91747,2015-07-02,73,4,51785,,,0.000761,1400
91747,2015-07-06,73,4,51785,,,0.004689,1400
91747,2015-07-07,73,4,51785,,,-0.000378,1400
91747,2015-07-08,73,4,51785,,,0.015268,1400
91747,2015-07-09,73,4,51785,,,-0.005344,1400
91747,2015-07-10,73,4,51785,,,-0.012495,1400
91747,2015-07-13,73,4,51785,,,-0.004682,1400
91747,2015-07-14,73,4,51785,,,0.000254,1400
91747,2015-07-15,73,4,51785,,,-0.003050,1400
91747,2015-07-16,73,4,51785,,,-0.002677,1400
91747,2015-07-17,73,4,51785,,,0.000511,1400
91747,2015-07-20,73,4,51785,,,-0.001789,1400
91747,2015-07-21,73,4,51785,,,0.002816,1400
91747,2015-07-22,73,4,51785,,,-0.000638,1400
91747,2015-07-23,73,4,51785,,,0.001660,1400
91747,2015-07-24,73,4,51785,,,-0.000255,1400
91747,2015-07-27,73,4,51785,,,0.004464,1400
91747,2015-07-28,73,4,51785,,,-0.002285,1400
91747,2015-07-29,73,4,51785,,,-0.003436,1400
91747,2015-07-30,73,4,51785,,,-0.001277,1400
91747,2015-07-31,73,4,51785,,,0.001406,1500
91747,2015-08-03,73,4,51785,,,-0.000255,1500
91747,2015-08-04,73,4,51785,,,-0.002810,1500
91747,2015-08-05,73,4,51785,,,-0.004226,1500
91747,2015-08-06,73,4,51785,,,0.001286,1500
91747,2015-08-07,73,4,51785,,,0.003982,1500
91747,2015-08-10,73,4,51785,,,-0.002943,1500
91747,2015-08-11,73,4,51785,,,-0.003978,1500
91747,2015-08-12,73,4,51785,,,0.007601,1500
91747,2015-08-13,73,4,51785,,,-0.002557,1500
91747,2015-08-14,73,4,51785,,,0.001025,1500
91747,2015-08-17,73,4,51785,,,-0.000640,1500
91747,2015-08-18,73,4,51785,,,0.000000,1500
91747,2015-08-19,73,4,51785,,,0.004613,1500
91747,2015-08-20,73,4,51785,,,0.002806,1500
91747,2015-08-21,73,4,51785,,,0.011066,1500
91747,2015-08-24,73,4,51785,,,0.029815,1500
91747,2015-08-25,73,4,51785,,,-0.002443,1500
91747,2015-08-26,73,4,51785,,,-0.008450,1500
91747,2015-08-27,73,4,51785,,,-0.009016,1500
91747,2015-08-28,73,4,51785,,,-0.004081,1500
91747,2015-08-31,73,4,51785,,,0.001596,1400
91747,2015-09-01,73,4,51785,,,0.012494,1400
91747,2015-09-02,73,4,51785,,,-0.004689,1400
91747,2015-09-03,73,4,51785,,,0.002356,1400
91747,2015-09-04,73,4,51785,,,0.008411,1400
91747,2015-09-08,73,4,51785,,,-0.007726,1400
91747,2015-09-09,73,4,51785,,,-0.004822,1400
91747,2015-09-10,73,4,51785,,,-0.000994,1400
91747,2015-09-11,73,4,51785,,,0.000373,1400
91747,2015-09-14,73,4,51785,,,0.003729,1400
91747,2015-09-15,73,4,51785,,,-0.002477,1400
91747,2015-09-16,73,4,51785,,,-0.001365,1400
91747,2015-09-17,73,4,51785,,,0.005842,1400
91747,2015-09-18,73,4,51785,,,-0.001112,1400
91747,2015-09-21,73,4,51785,,,-0.003835,1400
91747,2015-09-22,73,4,51785,,,0.003353,1400
91747,2015-09-23,73,4,51785,,,-0.001485,1400
91747,2015-09-24,73,4,51785,,,0.001983,1400
91747,2015-09-25,73,4,51785,,,-0.004949,1400
91747,2015-09-28,73,4,51785,,,0.005222,1400
91747,2015-09-29,73,4,51785,,,0.001954,1400
91747,2015-09-30,73,4,51785,,,-0.002197,1800
91747,2015-10-01,73,4,51785,,,0.000866,1800
91747,2015-10-02,73,4,51785,,,-0.001731,1800
91747,2015-10-05,73,4,51785,,,-0.002972,1800
91747,2015-10-06,73,4,51785,,,0.002235,1800
91747,2015-10-07,73,4,51785,,,0.001363,1800
91747,2015-10-08,73,4,51785,,,0.000495,1800
91747,2015-10-09,73,4,51785,,,-0.002350,1800
91747,2015-10-12,73,4,51785,,,0.001612,1800
91747,2015-10-13,73,4,51785,,,0.002228,1800
91747,2015-10-14,73,4,51785,,,0.009263,1800
91747,2015-10-15,73,4,51785,,,-0.001468,1800
91747,2015-10-16,73,4,51785,,,-0.005637,1800
91747,2015-10-19,73,4,51785,,,-0.000616,1800
91747,2015-10-20,73,4,51785,,,-0.002220,1800
91747,2015-10-21,73,4,51785,,,-0.000742,1800
91747,2015-10-22,73,4,51785,,,-0.005813,1800
91747,2015-10-23,73,4,51785,,,-0.006220,1800
91747,2015-10-26,73,4,51785,,,0.002879,1800
91747,2015-10-27,73,4,51785,,,0.004993,1800
91747,2015-10-28,73,4,51785,,,-0.006333,1800
91747,2015-10-29,73,4,51785,,,0.000374,1800
91747,2015-10-30,73,4,51785,,,0.003998,1600
91747,2015-11-02,73,4,51785,,,-0.000996,1600
91747,2015-11-03,73,4,51785,,,-0.002118,1600
91747,2015-11-04,73,4,51785,,,-0.003870,1600
91747,2015-11-05,73,4,51785,,,-0.002131,1600
91747,2015-11-06,73,4,51785,,,-0.012057,1600
91747,2015-11-09,73,4,51785,,,0.000763,1600
91747,2015-11-10,73,4,51785,,,-0.000635,1600
91747,2015-11-11,73,4,51785,,,0.003051,1600
91747,2015-11-12,73,4,51785,,,0.001901,1600
91747,2015-11-13,73,4,51785,,,-0.000253,1600
91747,2015-11-16,73,4,51785,,,-0.004428,1600
91747,2015-11-17,73,4,51785,,,-0.001906,1600
91747,2015-11-18,73,4,51785,,,-0.000891,1600
91747,2015-11-19,73,4,51785,,,0.005735,1600
91747,2015-11-20,73,4,51785,,,-0.000633,1600
91747,2015-11-23,73,4,51785,,,0.000380,1600
91747,2015-11-24,73,4,51785,,,0.003422,1600
91747,2015-11-25,73,4,51785,,,-0.002147,1600
91747,2015-11-27,73,4,51785,,,-0.000766,1600
91747,2015-11-30,73,4,51785,,,-0.002527,2950
91747,2015-12-01,73,4,51785,,,0.002032,2950
91747,2015-12-02,73,4,51785,,,-0.003042,2950
91747,2015-12-03,73,4,51785,,,0.006484,2950
91747,2015-12-04,73,4,51785,,,-0.005810,2950
91747,2015-12-07,73,4,51785,,,-0.001525,2950
91747,2015-12-08,73,4,51785,,,0.002799,2950
91747,2015-12-09,73,4,51785,,,0.013196,2950
91747,2015-12-10,73,4,51785,,,-0.001753,2950
91747,2015-12-11,73,4,51785,,,0.005896,2950
91747,2015-12-14,73,4,51785,,,-0.001247,2950
91747,2015-12-15,73,4,51785,,,-0.005619,2950
91747,2015-12-16,73,4,51785,,,-0.003767,2950
91747,2015-12-17,73,4,51785,,,-0.005042,2950
91747,2015-12-18,73,4,51785,,,0.012036,2950
91747,2015-12-21,73,4,51785,,,0.001252,2950
91747,2015-12-22,73,4,51785,,,0.000875,2950
91747,2015-12-23,73,4,51785,,,0.001374,2950
91747,2015-12-24,73,4,51785,,,0.004740,2950
91747,2015-12-28,73,4,51785,,,-0.000248,2950
91747,2015-12-29,73,4,51785,,,-0.000869,2950
91747,2015-12-30,73,4,51785,,,-0.000994,2950
91747,2015-12-31,73,4,51785,,,0.003235,2250
91747,2016-01-04,73,4,51785,,,0.005581,2250
91747,2016-01-05,73,4,51785,,,0.003947,2250
91747,2016-01-06,73,4,51785,,,0.004914,2250
91747,2016-01-07,73,4,51785,,,0.007702,2250
91747,2016-01-08,73,4,51785,,,0.000485,2250
91747,2016-01-11,73,4,51785,,,-0.001819,2250
91747,2016-01-12,73,4,51785,,,0.000000,2250
91747,2016-01-13,73,4,51785,,,0.000243,2250
91747,2016-01-14,73,4,51785,,,-0.003279,2250
91747,2016-01-15,73,4,51785,,,0.008895,2250
91747,2016-01-19,73,4,51785,,,-0.004710,2250
91747,2016-01-20,73,4,51785,,,0.006310,2250
91747,2016-01-21,73,4,51785,,,-0.006391,2250
91747,2016-01-22,73,4,51785,,,-0.010316,2250
91747,2016-01-25,73,4,51785,,,0.003801,2250
91747,2016-01-26,73,4,51785,,,-0.001344,2250
91747,2016-01-27,73,4,51785,,,-0.001468,2250
91747,2016-01-28,73,4,51785,,,-0.001837,2250
91747,2016-01-29,73,4,51785,,,-0.018041,3700
91747,2016-02-01,73,4,51785,,,0.000125,3700
91747,2016-02-02,73,4,51785,,,0.008248,3700
91747,2016-02-03,73,4,51785,,,0.020203,3700
91747,2016-02-04,73,4,51785,,,0.007775,3700
91747,2016-02-05,73,4,51785,,,-0.001808,3700
91747,2016-02-08,73,4,51785,,,0.011715,3700
91747,2016-02-09,73,4,51785,,,0.004656,3700
91747,2016-02-10,73,4,51785,,,0.015922,3700
91747,2016-02-11,73,4,51785,,,0.008304,3700
91747,2016-02-12,73,4,51785,,,-0.008468,3700
91747,2016-02-16,73,4,51785,,,-0.005849,3700
91747,2016-02-17,73,4,51785,,,0.001177,3700
91747,2016-02-18,73,4,51785,,,0.005407,3700
91747,2016-02-19,73,4,51785,,,0.004442,3700
91747,2016-02-22,73,4,51785,,,-0.000931,3700
91747,2016-02-23,73,4,51785,,,0.006640,3700
91747,2016-02-24,73,4,51785,,,0.000463,3700
91747,2016-02-25,73,4,51785,,,-0.008097,3700
91747,2016-02-26,73,4,51785,,,-0.008863,3700
91747,2016-02-29,73,4,51785,,,0.010472,3100
91747,2016-03-01,73,4,51785,,,-0.010014,3100
91747,2016-03-02,73,4,51785,,,0.004705,3100
91747,2016-03-03,73,4,51785,,,-0.002810,3100
91747,2016-03-04,73,4,51785,,,-0.002818,3100
91747,2016-03-07,73,4,51785,,,0.005651,3100
91747,2016-03-08,73,4,51785,,,0.006907,3100
91747,2016-03-09,73,4,51785,,,-0.007208,3100
91747,2016-03-10,73,4,51785,,,0.001757,3100
91747,2016-03-11,73,4,51785,,,-0.005261,3100
91747,2016-03-14,73,4,51785,,,0.000235,3100
91747,2016-03-15,73,4,51785,,,0.005757,3100
91747,2016-03-16,73,4,51785,,,0.004322,3100
91747,2016-03-17,73,4,51785,,,0.011050,3100
91747,2016-03-18,73,4,51785,,,-0.002761,3100
91747,2016-03-21,73,4,51785,,,-0.001384,3100
91747,2016-03-22,73,4,51785,,,-0.004274,3100
91747,2016-03-23,73,4,51785,,,-0.001160,3100
91747,2016-03-24,73,4,51785,,,-0.003252,3100
91747,2016-03-28,73,4,51785,,,-0.005710,3100
91747,2016-03-29,73,4,51785,,,0.007384,3100
91747,2016-03-30,73,4,51785,,,0.001396,3100
91747,2016-03-31,73,4,51785,,,-0.000581,3250
91747,2016-04-01,73,4,51785,,,0.007556,3250
91747,2016-04-04,73,4,51785,,,0.003461,3250
91747,2016-04-05,73,4,51785,,,0.007934,3250
91747,2016-04-06,73,4,51785,,,0.005704,3250
91747,2016-04-07,73,4,51785,,,0.012591,3250
91747,2016-04-08,73,4,51785,,,0.001904,3250
91747,2016-04-11,73,4,51785,,,0.002907,3250
91747,2016-04-12,73,4,51785,,,-0.005017,3250
91747,2016-04-13,73,4,51785,,,-0.007731,3250
91747,2016-04-14,73,4,51785,,,-0.001355,3250
91747,2016-04-15,73,4,51785,,,0.006671,3250
91747,2016-04-18,73,4,51785,,,-0.001348,3250
91747,2016-04-19,73,4,51785,,,-0.002474,3250
91747,2016-04-20,73,4,51785,,,-0.006201,3250
91747,2016-04-21,73,4,51785,,,0.002950,3250
91747,2016-04-22,73,4,51785,,,-0.018891,3250
91747,2016-04-25,73,4,51785,,,0.003228,3250
91747,2016-04-26,73,4,51785,,,-0.002528,3250
91747,2016-04-27,73,4,51785,,,-0.001152,3250
91747,2016-04-28,73,4,51785,,,0.033452,3250
91747,2016-04-29,73,4,51785,,,0.014957,1700
91747,2016-05-02,73,4,51785,,,-0.000220,1700
91747,2016-05-03,73,4,51785,,,0.000220,1700
91747,2016-05-04,73,4,51785,,,-0.003959,1700
91747,2016-05-05,73,4,51785,,,-0.003533,1700
91747,2016-05-06,73,4,51785,,,0.000997,1700
91747,2016-05-09,73,4,51785,,,-0.011623,1700
91747,2016-05-10,73,4,51785,,,-0.008624,1700
91747,2016-05-11,73,4,51785,,,0.007343,1700
91747,2016-05-12,73,4,51785,,,-0.005271,1700
91747,2016-05-13,73,4,51785,,,0.004622,1700
91747,2016-05-16,73,4,51785,,,-0.003816,1700
91747,2016-05-17,73,4,51785,,,-0.001014,1700
91747,2016-05-18,73,4,51785,,,-0.009923,1700
91747,2016-05-19,73,4,51785,,,0.001936,1700
91747,2016-05-20,73,4,51785,,,-0.002387,1700
91747,2016-05-23,73,4,51785,,,0.009116,1700
91747,2016-05-24,73,4,51785,,,-0.006549,1700
91747,2016-05-25,73,4,51785,,,-0.001250,1700
91747,2016-05-26,73,4,51785,,,0.002845,1700
91747,2016-05-27,73,4,51785,,,-0.005334,1700
91747,2016-05-31,73,4,51785,,,-0.003309,1650
91747,2016-06-01,73,4,51785,,,0.010760,1650
91747,2016-06-02,73,4,51785,,,0.007135,1650
91747,2016-06-03,73,4,51785,,,0.020466,1650
91747,2016-06-06,73,4,51785,,,-0.008815,1650
91747,2016-06-07,73,4,51785,,,0.002224,1650
91747,2016-06-08,73,4,51785,,,0.002218,1650
91747,2016-06-09,73,4,51785,,,0.000221,1650
91747,2016-06-10,73,4,51785,,,0.002545,1650
91747,2016-06-13,73,4,51785,,,0.005298,1650
91747,2016-06-14,73,4,51785,,,0.000878,1650
91747,2016-06-15,73,4,51785,,,0.000878,1650
91747,2016-06-16,73,4,51785,,,0.015235,1650
91747,2016-06-17,73,4,51785,,,0.002159,1650
91747,2016-06-20,73,4,51785,,,0.003016,1650
91747,2016-06-21,73,4,51785,,,-0.009129,1650
91747,2016-06-22,73,4,51785,,,0.003143,1650
91747,2016-06-23,73,4,51785,,,-0.013614,1650
91747,2016-06-24,73,4,51785,,,0.035929,1650
91747,2016-06-27,73,4,51785,,,0.001480,1650
91747,2016-06-28,73,4,51785,,,-0.005385,1650
91747,2016-06-29,73,4,51785,,,-0.001911,1650
91747,2016-06-30,73,4,51785,,,-0.004680,1700
91747,2016-07-01,73,4,51785,,,0.007053,1700
91747,2016-07-05,73,4,51785,,,0.008807,1700
91747,2016-07-06,73,4,51785,,,0.003681,1700
91747,2016-07-07,73,4,51785,,,0.005659,1700
91747,2016-07-08,73,4,51785,,,0.003126,1700
91747,2016-07-11,73,4,51785,,,-0.023374,1700
91747,2016-07-12,73,4,51785,,,-0.019892,1700
91747,2016-07-13,73,4,51785,,,0.004233,1700
91747,2016-07-14,73,4,51785,,,-0.008214,1700
91747,2016-07-15,73,4,51785,,,-0.001634,1700
91747,2016-07-18,73,4,51785,,,-0.006658,1700
91747,2016-07-19,73,4,51785,,,0.000440,1700
91747,2016-07-20,73,4,51785,,,-0.008127,1700
91747,2016-07-21,73,4,51785,,,0.012402,1700
91747,2016-07-22,73,4,51785,,,-0.004375,1700
91747,2016-07-25,73,4,51785,,,0.003515,1700
91747,2016-07-26,73,4,51785,,,0.011494,1700
91747,2016-07-27,73,4,51785,,,-0.006710,1700
91747,2016-07-28,73,4,51785,,,-0.000872,1700
91747,2016-07-29,73,4,51785,,,0.032824,1550
91747,2016-08-01,73,4,51785,,,-0.003062,1550
91747,2016-08-02,73,4,51785,,,0.014721,1550
91747,2016-08-03,73,4,51785,,,-0.003340,1550
91747,2016-08-04,73,4,51785,,,0.000419,1550
91747,2016-08-05,73,4,51785,,,-0.006071,1550
91747,2016-08-08,73,4,51785,,,-0.006635,1550
91747,2016-08-09,73,4,51785,,,0.004877,1550
91747,2016-08-10,73,4,51785,,,0.006752,1550
91747,2016-08-11,73,4,51785,,,-0.005869,1550
91747,2016-08-12,73,4,51785,,,0.006220,1550
91747,2016-08-15,73,4,51785,,,-0.000314,1550
91747,2016-08-16,73,4,51785,,,0.009851,1550
91747,2016-08-17,73,4,51785,,,0.000415,1550
91747,2016-08-18,73,4,51785,,,0.003008,1550
91747,2016-08-19,73,4,51785,,,-0.001965,1550
91747,2016-08-22,73,4,51785,,,-0.001969,1550
91747,2016-08-23,73,4,51785,,,0.000935,1550
91747,2016-08-24,73,4,51785,,,-0.002593,1550
91747,2016-08-25,73,4,51785,,,-0.000884,1550
91747,2016-08-26,73,4,51785,,,-0.012335,1550
91747,2016-08-29,73,4,51785,,,-0.000632,1550
91747,2016-08-30,73,4,51785,,,-0.011074,1550
91747,2016-08-31,73,4,51785,,,-0.004479,1700
91747,2016-09-01,73,4,51785,,,0.002785,1700
91747,2016-09-02,73,4,51785,,,-0.008012,1700
91747,2016-09-06,73,4,51785,,,0.019815,1700
91747,2016-09-07,73,4,51785,,,0.002640,1700
91747,2016-09-08,73,4,51785,,,-0.007794,1700
91747,2016-09-09,73,4,51785,,,-0.001698,1700
91747,2016-09-12,73,4,51785,,,0.008825,1700
91747,2016-09-13,73,4,51785,,,-0.008537,1700
91747,2016-09-14,73,4,51785,,,0.002445,1700
91747,2016-09-15,73,4,51785,,,0.002651,1700
91747,2016-09-16,73,4,51785,,,-0.001375,1700
91747,2016-09-19,73,4,51785,,,0.004554,1700
91747,2016-09-20,73,4,51785,,,0.000527,1700
91747,2016-09-21,73,4,51785,,,0.012961,1700
91747,2016-09-22,73,4,51785,,,-0.003537,1700
91747,2016-09-23,73,4,51785,,,-0.002610,1700
91747,2016-09-26,73,4,51785,,,0.008373,1700
91747,2016-09-27,73,4,51785,,,-0.001349,1700
91747,2016-09-28,73,4,51785,,,-0.002910,1700
91747,2016-09-29,73,4,51785,,,-0.003857,1700
91747,2016-09-30,73,4,51785,,,-0.003663,1350
91747,2016-10-03,73,4,51785,,,-0.001996,1350
91747,2016-10-04,73,4,51785,,,-0.012208,1350
91747,2016-10-05,73,4,51785,,,-0.006606,1350
91747,2016-10-06,73,4,51785,,,-0.005148,1350
91747,2016-10-07,73,4,51785,,,0.011104,1350
91747,2016-10-10,73,4,51785,,,-0.007144,1350
91747,2016-10-11,73,4,51785,,,0.002362,1350
91747,2016-10-12,73,4,51785,,,-0.008142,1350
91747,2016-10-13,73,4,51785,,,0.006697,1350
91747,2016-10-14,73,4,51785,,,-0.006438,1350
91747,2016-10-17,73,4,51785,,,0.003456,1350
91747,2016-10-18,73,4,51785,,,0.000215,1350
91747,2016-10-19,73,4,51785,,,0.004519,1350
91747,2016-10-20,73,4,51785,,,-0.005141,1350
91747,2016-10-21,73,4,51785,,,0.000861,1350
91747,2016-10-24,73,4,51785,,,-0.003442,1350
91747,2016-10-25,73,4,51785,,,-0.000108,1350
91747,2016-10-26,73,4,51785,,,-0.002915,1350
91747,2016-10-27,73,4,51785,,,-0.007146,1350
91747,2016-10-28,73,4,51785,,,0.005453,1350
91747,2016-10-31,73,4,51785,,,-0.001844,1200
91747,2016-11-01,73,4,51785,,,0.008150,1200
91747,2016-11-02,73,4,51785,,,0.006575,1200
